case_key,year,announcement_date,award_date,unit_id,unit_name,job_number,title,procurement_category,tender_method,award_method,budget_amount,award_amount,winner_count,winning_vendors,performance_location,performance_region,performance_period,road_names,road_name_source,work_tags,is_road_related,is_open_contract,source_url,raw_file
3.76.55|AB10810798|20200102|BDM-1-52978847,2020,20200102,2019-12-30,3.76.55,花蓮縣政府,AB10810798,「花蓮原創聚落委託營運管理、農漁牧業產物實體展售平台及經營創作培訓系列課程」委託專業服務勞務採購案,<勞務類>866與管理顧問有關之服務,限制性招標(經公開評選或公開徵求),準用最有利標,7200000,7200000,1,奇思創意股份有限公司,花蓮縣(原住民地區),花蓮縣－全區,108/12/30－109/12/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200102&fn=BDM-1-52978847.xml,data/raw/hualien/2020/tenders/20200102_3.76.55_AB10810798.json
3.76.55|AC1081206|20200102|BDM-1-52980884,2020,20200102,2019-12-30,3.76.55,花蓮縣政府,AC1081206,109年度戶役政資訊系統電腦軟硬體設備維護,<勞務類>845辦公室機器及設備(包括電腦)之維修服務,限制性招標(經公開評選或公開徵求),準用最有利標,2487000,2487000,1,大同股份有限公司花蓮分公司,花蓮縣(原住民地區),花蓮縣－全區,109/01/01－109/12/31,,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200102&fn=BDM-1-52980884.xml,data/raw/hualien/2020/tenders/20200102_3.76.55_AC1081206.json
3.76.55|EA1080010772|20200102|BDM-1-52981079,2020,20200102,2019-12-31,3.76.55,花蓮縣政府,EA1080010772,109年度洄瀾灣流水環境改善計畫委託規劃設計技術服務,<勞務類>8672工程服務,限制性招標(經公開評選或公開徵求),準用最有利標,5555000,5500000,1,怡興工程顧問有限公司,花蓮縣(原住民地區),花蓮縣－全區,109/01/01－109/12/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200102&fn=BDM-1-52981079.xml,data/raw/hualien/2020/tenders/20200102_3.76.55_EA1080010772.json
3.76.55|HK10920301|20200102|BDM-1-52980758,2020,20200102,2019-12-27,3.76.55,花蓮縣政府,HK10920301,109年度「南埔公園、客家文化會館等區域環境清潔維護管理工作」,<勞務類>97其他服務,公開取得報價單或企劃書,參考最有利標精神,300000,300000,1,竣業企業社,花蓮縣(原住民地區),花蓮縣－吉安,109/01/01－109/12/31,,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200102&fn=BDM-1-52980758.xml,data/raw/hualien/2020/tenders/20200102_3.76.55_HK10920301.json
3.76.55|SC1080011982|20200102|BDM-1-52980897,2020,20200102,2019-12-25,3.76.55,花蓮縣政府,SC1080011982,花蓮縣政府「委託經營管理109年度洄瀾親子館─花蓮縣托育資源中心」,<勞務類>911政府行政服務,限制性招標(經公開評選或公開徵求),準用最有利標,6300000,6300000,1,慈濟學校財團法人慈濟大學,花蓮縣(原住民地區),花蓮縣－花蓮,109/01/01－109/12/31,,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200102&fn=BDM-1-52980897.xml,data/raw/hualien/2020/tenders/20200102_3.76.55_SC1080011982.json
3.76.55|SC1080011997|20200102|BDM-1-52981220,2020,20200102,2019-12-26,3.76.55,花蓮縣政府,SC1080011997,109年度花蓮縣社區福利永續扎根計畫委託勞務服務案,<勞務類>912針對整個社區之服務,公開取得報價單或企劃書,參考最有利標精神,950000,950000,1,財團法人大二結文化基金會,花蓮縣(原住民地區),花蓮縣－全區,108/12/27－109/12/10(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200102&fn=BDM-1-52981220.xml,data/raw/hualien/2020/tenders/20200102_3.76.55_SC1080011997.json
3.76.55|SC1080012309|20200102|BDM-1-52980025,2020,20200102,2019-12-31,3.76.55,花蓮縣政府,SC1080012309,109年度花蓮縣兒童及少年家庭寄養服務計畫,<勞務類>911政府行政服務,限制性招標(經公開評選或公開徵求),準用最有利標,850000,850000,1,財團法人台灣兒童暨家庭扶助基金會花蓮分事務所,花蓮縣(原住民地區),花蓮縣－全區,109/01/01－109/12/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200102&fn=BDM-1-52980025.xml,data/raw/hualien/2020/tenders/20200102_3.76.55_SC1080012309.json
3.76.55|SC1080012324|20200102|aaa-52981682,2020,20200102,2019-12-20,3.76.55,花蓮縣政府,SC1080012324,109年度「提升外籍勞工查察暨諮詢業務服務品質實施計畫-外勞業務佐理員」招標案,<勞務類>911政府行政服務,限制性招標(未經公開評選或公開徵求),最低標,429624,429624,1,王譯嬋,花蓮縣(原住民地區),花蓮縣－花蓮,109/01/01－109/12/31,,,,0,0,https://web.pcc.gov.tw/prkms/urlSelector/common/atm?pk=NTI5ODE2ODI=,data/raw/hualien/2020/tenders/20200102_3.76.55_SC1080012324.json
3.76.55|SC1080012506|20200102|aaa-52982485,2020,20200102,2019-12-31,3.76.55,花蓮縣政府,SC1080012506,促進就業扶助及資源整合計畫,<勞務類>911政府行政服務,公開取得報價單或企劃書,參考最有利標精神,534276,534276,1,李欣縈,花蓮縣(原住民地區),花蓮縣－全區,109/01/01－109/12/31,,,,0,0,https://web.pcc.gov.tw/prkms/urlSelector/common/atm?pk=NTI5ODI0ODU=,data/raw/hualien/2020/tenders/20200102_3.76.55_SC1080012506.json
3.76.55.20|FI10701181-2|20200102|BDM-1-52978980,2020,20200102,2019-12-30,3.76.55.20,花蓮縣消防局,FI10701181-2,花蓮縣消防局108年救護醫用氧氣灌填及氣瓶維護開口契約第2次後續擴充,<勞務類>97其他服務,限制性招標(未經公開評選或公開徵求),最低標,50000,50000,1,恒生行,花蓮縣(原住民地區),花蓮縣－全區,108/12/30－108/12/31(預估),,,,0,1,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200102&fn=BDM-1-52978980.xml,data/raw/hualien/2020/tenders/20200102_3.76.55.20_FI10701181-2.json
