case_key,year,announcement_date,award_date,unit_id,unit_name,job_number,title,procurement_category,tender_method,award_method,budget_amount,award_amount,winner_count,winning_vendors,performance_location,performance_region,performance_period,road_names,road_name_source,work_tags,is_road_related,is_open_contract,source_url,raw_file
3.76.55|HLAND10201|20130102|BDM-1-50868538,2013,20130102,2012-12-25,3.76.55,花蓮縣政府,HLAND10201,花蓮縣政府102年地政資訊系統設備維護,<勞務類>845辦公室機器及設備(包括電腦)之維修服務,公開取得報價單或企劃書,最低標,705000,665000,1,精誠資訊股份有限公司,花蓮縣(原住民地區),花蓮縣－花蓮,102/01/01－102/12/31,,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20130102&fn=BDM-1-50868538.xml,data/raw/hualien/2013/tenders/20130102_3.76.55_HLAND10201.json
3.76.55|PCD101121302|20130102|BDM-1-50869198,2013,20130102,2012-12-28,3.76.55,花蓮縣政府,PCD101121302,101年度花蓮縣立田徑場跑道及足球場修繕工程,<工程類>5137運動及娛樂工程,公開招標,最低標,27282972,21470000,1,奧林匹亞企業社,花蓮縣(原住民地區),花蓮縣－花蓮,101/12/28－102/06/30,,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20130102&fn=BDM-1-50869198.xml,data/raw/hualien/2013/tenders/20130102_3.76.55_PCD101121302.json
3.76.55|SC1010007171|20130102|aaa-50870734,2013,20130102,2012-12-28,3.76.55,花蓮縣政府,SC1010007171,102年度提升外籍勞工查察暨諮詢業務服務品質實施計畫_外勞業務佐理員招標案,<勞務類>911政府行政服務,限制性招標(未經公開評選或公開徵求),最低標,392398,392398,1,張珍蕙,花蓮縣(原住民地區),花蓮縣－花蓮,102/01/01－102/12/31,,,,0,0,https://web.pcc.gov.tw/prkms/urlSelector/common/atm?pk=NTA4NzA3MzQ=,data/raw/hualien/2013/tenders/20130102_3.76.55_SC1010007171.json
3.76.55|SC1010007357|20130102|aaa-50870586,2013,20130102,2012-12-26,3.76.55,花蓮縣政府,SC1010007357,第5年促進就業扶助及資源整合-就業輔導員招標案,<勞務類>911政府行政服務,公開取得報價單或企劃書,參考最有利標精神,471760,471760,1,李菀婷,花蓮縣(原住民地區),花蓮縣－全區,102/01/01－102/12/31,,,,0,0,https://web.pcc.gov.tw/prkms/urlSelector/common/atm?pk=NTA4NzA1ODY=,data/raw/hualien/2013/tenders/20130102_3.76.55_SC1010007357.json
3.76.55|TR101101501|20130102|BDM-1-50868564,2013,20130102,2012-12-18,3.76.55,花蓮縣政府,TR101101501,101年度「觀光風景遊憩據點設施維護修繕工程」委託設計監造工作,<勞務類>8672工程服務,公開取得報價單或企劃書,參考最有利標精神,132576,132576,1,穀山技術顧問有限公司,花蓮縣(原住民地區),"花蓮縣－花蓮,花蓮縣－新城,花蓮縣－吉安,花蓮縣－壽豐",101/12/21－102/03/21,,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20130102&fn=BDM-1-50868564.xml,data/raw/hualien/2013/tenders/20130102_3.76.55_TR101101501.json
3.76.55|sc102|20130102|BDM-1-50867719,2013,20130102,2012-12-28,3.76.55,花蓮縣政府,sc102,花蓮縣政府102年辦理國家紀念日懸掛國旗財物採購案,<財物類>27除服裝以外之紡織品,公開取得報價單或企劃書,最低標,700000,553000,1,雷譜企業,花蓮縣(原住民地區),花蓮縣－全區,101/12/28－102/12/31,,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20130102&fn=BDM-1-50867719.xml,data/raw/hualien/2013/tenders/20130102_3.76.55_sc102.json
3.76.55|swc101112901|20130102|BDM-1-50868595,2013,20130102,2012-12-21,3.76.55,花蓮縣政府,swc101112901,竹田村往六十石山農路改善工程,<工程類>5139其他土木工程,公開取得報價單或企劃書,最低標,540544,420000,1,宏誠土木包工業,花蓮縣(原住民地區),花蓮縣－富里,101/12/21－102/06/30,,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20130102&fn=BDM-1-50868595.xml,data/raw/hualien/2013/tenders/20130102_3.76.55_swc101112901.json
3.76.55|swc101121801|20130102|BDM-1-50868669,2013,20130102,2012-12-25,3.76.55,花蓮縣政府,swc101121801,玉里鎮春日里1鄰泰林山農路改善工程,<工程類>5139其他土木工程,公開取得報價單或企劃書,最低標,539146,463000,1,大鵬土木包工業,花蓮縣(原住民地區),花蓮縣－玉里,101/12/25－102/07/31,,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20130102&fn=BDM-1-50868669.xml,data/raw/hualien/2013/tenders/20130102_3.76.55_swc101121801.json
3.76.55|swc101122001|20130102|BDM-1-50868908,2013,20130102,2012-12-26,3.76.55,花蓮縣政府,swc101122001,玉里鎮樂合里5鄰農路設施改善工程,<工程類>5139其他土木工程,公開取得報價單或企劃書,最低標,315289,288888,1,鈺慶土木包工業,花蓮縣(原住民地區),花蓮縣－玉里,101/12/26－102/07/31,,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20130102&fn=BDM-1-50868908.xml,data/raw/hualien/2013/tenders/20130102_3.76.55_swc101122001.json
3.76.55.54|102-001|20130102|BDM-1-50867734,2013,20130102,2012-12-25,3.76.55.54,花蓮縣新城鄉公所,102-001,102年全鄉道路橋樑破損養護工程開口契約,<勞務類>522土木工程施工服務,公開取得報價單或企劃書,最低標,500000,495000,1,元順土木包工業,花蓮縣(原住民地區),花蓮縣－新城,102/01/01－102/12/31,,,,0,1,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20130102&fn=BDM-1-50867734.xml,data/raw/hualien/2013/tenders/20130102_3.76.55.54_102-001.json
3.76.55.55|bk20121218|20130102|aaa-50870891,2013,20130102,2012-12-26,3.76.55.55,花蓮縣吉安鄉公所,bk20121218,全民勞工住宅景觀照明設備工程,<工程類>5164電力工程,公開取得報價單或企劃書,最低標,651000,516833,1,諭潔企業社,花蓮縣(原住民地區),花蓮縣－吉安,102/01/02－102/02/17,,,路燈照明,1,0,https://web.pcc.gov.tw/prkms/urlSelector/common/atm?pk=NTA4NzA4OTE=,data/raw/hualien/2013/tenders/20130102_3.76.55.55_bk20121218.json
3.76.55.55|dk1011107|20130102|BDM-1-50869023,2013,20130102,2012-12-24,3.76.55.55,花蓮縣吉安鄉公所,dk1011107,全鄉路燈維修工程,<工程類>5164電力工程,公開招標,最低標,3000000,1700000,1,德興電器水電工程行,花蓮縣(原住民地區),花蓮縣－吉安,102/01/01－102/12/30,,,路燈照明,1,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20130102&fn=BDM-1-50869023.xml,data/raw/hualien/2013/tenders/20130102_3.76.55.55_dk1011107.json
