year,date,stage,unit_id,job_number,issue,raw_file
2015,20150103,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20150104,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20150111,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20150118,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20150124,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20150125,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20150131,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20150201,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20150208,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20150218,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20150219,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20150220,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20150221,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20150222,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20150301,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20150307,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20150308,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20150315,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20150404,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20150405,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20150406,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20150418,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20150429,normalize,3.76.55,104VOS,缺少得標廠商,data/raw/hualien/2015/tenders/20150429_3.76.55_104VOS.json
2015,20150510,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20150531,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20150614,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20150620,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20150621,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20150627,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20150711,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20150718,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20150719,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20150725,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20150726,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20150801,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20150802,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20150808,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20150809,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20150815,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20150816,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20150822,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20150823,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20150829,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20150830,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20150905,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20150906,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20150912,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20150913,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20150919,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20150920,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20150926,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20150927,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20150928,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20151003,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20151004,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20151009,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20151010,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20151011,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20151017,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20151018,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20151024,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20151025,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20151031,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20151101,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20151107,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20151108,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20151114,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20151115,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20151121,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20151122,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20151128,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20151129,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20151205,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20151206,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20151212,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20151213,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20151219,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20151220,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20151226,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2015,20151227,daily,,,非 JSON 回應：text/html; charset=UTF-8,
