year,date,stage,unit_id,job_number,issue,raw_file
2019,20190720,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2019,20190721,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2019,20190727,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2019,20190728,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2019,20190803,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2019,20190804,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2019,20190810,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2019,20190811,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2019,20190812,normalize,3.87.5.42,1080726,缺少得標廠商,data/raw/taichung/2019/tenders/20190812_3.87.5.42_1080726.json
2019,20190817,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2019,20190818,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2019,20190824,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2019,20190825,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2019,20190831,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2019,20190901,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2019,20190907,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2019,20190908,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2019,20190913,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2019,20190914,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2019,20190915,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2019,20190921,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2019,20190922,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2019,20190928,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2019,20190929,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2019,20191002,normalize,3.87.7.92,TCFL-108E,缺少得標廠商,data/raw/taichung/2019/tenders/20191002_3.87.7.92_TCFL-108E.json
2019,20191006,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2019,20191010,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2019,20191011,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2019,20191012,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2019,20191013,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2019,20191019,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2019,20191020,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2019,20191026,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2019,20191027,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2019,20191102,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2019,20191103,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2019,20191109,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2019,20191110,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2019,20191116,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2019,20191117,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2019,20191123,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2019,20191124,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2019,20191130,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2019,20191201,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2019,20191207,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2019,20191208,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2019,20191214,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2019,20191215,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2019,20191221,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2019,20191222,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2019,20191226,normalize,3.87.14.33,10901-1,找不到對應案件詳情,data/raw/taichung/2019/tenders/20191226_3.87.14.33_10901-1.json
2019,20191226,normalize,3.87.14.33,10901-1,找不到對應案件詳情,data/raw/taichung/2019/tenders/20191226_3.87.14.33_10901-1.json
2019,20191226,normalize,3.87.14.33,10901-1,缺少可解析的決標金額,data/raw/taichung/2019/tenders/20191226_3.87.14.33_10901-1.json
2019,20191226,normalize,3.87.14.33,10901-1,缺少可解析的決標金額,data/raw/taichung/2019/tenders/20191226_3.87.14.33_10901-1.json
2019,20191228,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2019,20191229,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2019,20191231,normalize,3.87.5.92,1081223,缺少可解析的決標金額,data/raw/taichung/2019/tenders/20191231_3.87.5.92_1081223.json
