case_key,year,announcement_date,award_date,unit_id,unit_name,job_number,title,procurement_category,tender_method,award_method,budget_amount,award_amount,winner_count,winning_vendors,performance_location,performance_region,performance_period,road_names,road_name_source,work_tags,is_road_related,is_open_contract,source_url,raw_file
3.87.62|CS113-03|20240219|aaa-70514509,2024,20240219,2024-02-17,3.87.62,臺中市清水區公所,CS113-03,113年度清水區自行車道清潔維護工程開口契約,<工程類>5137運動及娛樂工程,公開取得報價單或企劃書,最低標,589563,272000,1,樺新園藝有限公司,臺中市(非原住民地區),臺中市－清水區,113/02/23－113/12/31(預估),,,,0,1,https://web.pcc.gov.tw/prkms/urlSelector/common/atm?pk=NzA1MTQ1MDk=,data/raw/taichung/2024/tenders/20240219_3.87.62_CS113-03.json
3.87.63|113-HU-24|20240219|BDM-1-70514219,2024,20240219,2024-02-16,3.87.63,臺中市沙鹿區公所,113-HU-24,113年度沙鹿區公園維護修繕工程(開口契約),<工程類>5139其他土木工程,公開招標,最低標,2493418,1750000,1,翊致興業有限公司,臺中市(非原住民地區),臺中市－沙鹿區,113/02/17－113/12/31(預估),,,,0,1,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240219&fn=BDM-1-70514219.xml,data/raw/taichung/2024/tenders/20240219_3.87.63_113-HU-24.json
3.87.64|B113-03|20240219|BDM-1-70514189,2024,20240219,2024-02-05,3.87.64,臺中市大甲區公所,B113-03,大甲區113年度水土保持及農路維護小型工程(開口契約),<工程類>5139其他土木工程,公開招標,最低標,1831500,1460000,1,合苙土木包工業,臺中市(非原住民地區),臺中市－大甲區,113/03/01－113/12/31(預估),,,,0,1,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240219&fn=BDM-1-70514189.xml,data/raw/taichung/2024/tenders/20240219_3.87.64_B113-03.json
3.87.7.62|ddes1130202|20240219|BDM-1-70514365,2024,20240219,2024-02-16,3.87.7.62,臺中市南屯區大墩國民小學,ddes1130202,臺中市南屯區大墩國民小學「113年美國國際交流出訪活動」勞務採購案」,<勞務類>92教育服務,經公開評選或公開徵求之限制性招標,準用最有利標,3250000,3075000,1,太平洋旅行社股份有限公司,臺中市(非原住民地區),其他－其他,113/02/17－113/04/17(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240219&fn=BDM-1-70514365.xml,data/raw/taichung/2024/tenders/20240219_3.87.7.62_ddes1130202.json
3.87.7.91|hlps11210|20240219|BDM-1-70514269,2024,20240219,2024-02-17,3.87.7.91,臺中市大甲區華龍國民小學,hlps11210,臺中市大甲區華龍國小 通學步道及人行道改善工程,<工程類>5139其他土木工程,公開招標,最低標,19772680,18050000,1,翔鑫營造有限公司,臺中市(非原住民地區),臺中市－大甲區,113/02/17－113/12/17(預估),,,人行道,1,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240219&fn=BDM-1-70514269.xml,data/raw/taichung/2024/tenders/20240219_3.87.7.91_hlps11210.json
3.87.78|1130122|20240219|BDM-1-70514020,2024,20240219,2024-02-06,3.87.78,臺中市大安區公所,1130122,113年度臺中市大安區水土保持及農路維護小型工程(開口契約),<工程類>5139其他土木工程,公開招標,最低標,1328600,1128800,1,永旭土木包工業有限公司,臺中市(非原住民地區),臺中市－大安區,113/02/20－113/10/31(預估),,,,0,1,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240219&fn=BDM-1-70514020.xml,data/raw/taichung/2024/tenders/20240219_3.87.78_1130122.json
3.87.10.2|112A-304|20240220|BDM-1-70515028,2024,20240220,2024-02-16,3.87.10.2,臺中市養護工程處,112A-304,113年度臺中市海線工程隊轄內道路修補工程,"<工程類>5131快速道路(不含高架快速道路),街道,馬路,鐵路及機場跑道",公開招標,最低標,4365000,3225000,1,久統營造有限公司,臺中市(非原住民地區),"臺中市－沙鹿區,臺中市－清水區,臺中市－梧棲區,臺中市－大甲區,臺中市－大安區,臺中市－外埔區",113/02/26－113/12/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240220&fn=BDM-1-70515028.xml,data/raw/taichung/2024/tenders/20240220_3.87.10.2_112A-304.json
3.87.10.2|113A-003|20240220|BDM-1-70515164,2024,20240220,2024-02-19,3.87.10.2,臺中市養護工程處,113A-003,113年度臺中市廍子地區區段徵收區道路及附屬設施改善及搶修工程,"<工程類>5131快速道路(不含高架快速道路),街道,馬路,鐵路及機場跑道",公開招標,最低標,8718000,7268000,1,統元營造工程有限公司,臺中市(非原住民地區),臺中市－北屯區,113/02/29－113/12/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240220&fn=BDM-1-70515164.xml,data/raw/taichung/2024/tenders/20240220_3.87.10.2_113A-003.json
3.87.10.2|113A-007|20240220|BDM-1-70515068,2024,20240220,2024-02-16,3.87.10.2,臺中市養護工程處,113A-007,113年度臺中市大甲、外埔、大安區及鄰近區域災害緊急搶險、搶修工程,"<工程類>5131快速道路(不含高架快速道路),街道,馬路,鐵路及機場跑道",公開招標,最低標,5133300,4520000,1,豪大土木包工業,臺中市(非原住民地區),"臺中市－大甲區,臺中市－外埔區,臺中市－大安區",113/02/26－114/12/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240220&fn=BDM-1-70515068.xml,data/raw/taichung/2024/tenders/20240220_3.87.10.2_113A-007.json
3.87.10.2|113A-008|20240220|BDM-1-70514900,2024,20240220,2024-02-16,3.87.10.2,臺中市養護工程處,113A-008,113年度臺中市清水區、梧棲區及鄰近區域災害緊急搶險、搶修工程,"<工程類>5131快速道路(不含高架快速道路),街道,馬路,鐵路及機場跑道",公開招標,最低標,3735800,3495000,1,豪大土木包工業,臺中市(非原住民地區),"臺中市－梧棲區,臺中市－清水區",113/02/26－114/12/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240220&fn=BDM-1-70514900.xml,data/raw/taichung/2024/tenders/20240220_3.87.10.2_113A-008.json
