case_key,year,announcement_date,award_date,unit_id,unit_name,job_number,title,procurement_category,tender_method,award_method,budget_amount,award_amount,winner_count,winning_vendors,performance_location,performance_region,performance_period,road_names,road_name_source,work_tags,is_road_related,is_open_contract,source_url,raw_file
3.87.1|11112071348|20230103|BDM-1-70197540,2023,20230103,2022-12-28,3.87.1,臺中市政府秘書處,11112071348,112年臺中市政府陽明市政大樓環境清潔維護採購,<勞務類>874建築物清潔服務,經公開評選或公開徵求之限制性招標,準用最有利標,4477848,4477848,1,綠地環保事業股份有限公司,臺中市(非原住民地區),臺中市－豐原區,112/01/01－112/12/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20230103&fn=BDM-1-70197540.xml,data/raw/taichung/2023/tenders/20230103_3.87.1_11112071348.json
3.87.10|111B-054|20230103|BDM-1-70197371,2023,20230103,2022-12-30,3.87.10,臺中市政府建設局,111B-054,111年景觀總顧問委託專業服務案後續擴充,<勞務類>8674都市計劃及景觀建築服務,限制性招標(未經公開評選或公開徵求),最低標,6960000,6900000,1,朝陽科技大學,臺中市(非原住民地區),臺中市－全區,112/01/09－113/03/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20230103&fn=BDM-1-70197371.xml,data/raw/taichung/2023/tenders/20230103_3.87.10_111B-054.json
3.87.10.2|111A-152|20230103|BDM-1-70198484,2023,20230103,2022-12-29,3.87.10.2,臺中市養護工程處,111A-152,112年度臺中市北屯區及鄰近地區公共設施維護工程,"<工程類>5131快速道路(不含高架快速道路),街道,馬路,鐵路及機場跑道",公開招標,最低標,7838000,7280000,1,統元營造工程有限公司,臺中市(非原住民地區),臺中市－北屯區,112/01/08－113/04/30(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20230103&fn=BDM-1-70198484.xml,data/raw/taichung/2023/tenders/20230103_3.87.10.2_111A-152.json
3.87.10.2|111A-244|20230103|BDM-1-70198514,2023,20230103,2022-12-29,3.87.10.2,臺中市養護工程處,111A-244,112年臺中市養護工程處北區等鄰近區域道路修補工程,"<工程類>5131快速道路(不含高架快速道路),街道,馬路,鐵路及機場跑道",公開招標,最低標,7838000,6040000,1,大山營造有限公司,臺中市(非原住民地區),臺中市－北區,112/01/08－113/08/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20230103&fn=BDM-1-70198514.xml,data/raw/taichung/2023/tenders/20230103_3.87.10.2_111A-244.json
3.87.10.2|111A-263|20230103|BDM-1-70196761,2023,20230103,2022-12-29,3.87.10.2,臺中市養護工程處,111A-263,112年度臺中市養護工程處山線工程隊景觀設施及水電改善工程-第二工區,<工程類>5139其他土木工程,公開招標,最低標,7705398,7250000,1,大原營造有限公司,臺中市(非原住民地區),"臺中市－后里區,臺中市－潭子區,臺中市－大雅區,臺中市－神岡區",111/12/29－112/12/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20230103&fn=BDM-1-70196761.xml,data/raw/taichung/2023/tenders/20230103_3.87.10.2_111A-263.json
3.87.10.2|111A-265|20230103|BDM-1-70198478,2023,20230103,2022-12-29,3.87.10.2,臺中市養護工程處,111A-265,臺中市112年度園道綠地等設施簡易修繕及整建改善工程(北北屯區),<工程類>5139其他土木工程,公開招標,最低標,13300161,12500000,1,大原營造有限公司,臺中市(非原住民地區),"臺中市－北區,臺中市－北屯區",112/01/08－112/04/30(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20230103&fn=BDM-1-70198478.xml,data/raw/taichung/2023/tenders/20230103_3.87.10.2_111A-265.json
3.87.10.2|111A-288|20230103|BDM-1-70198486,2023,20230103,2022-12-29,3.87.10.2,臺中市養護工程處,111A-288,112年臺中市養護工程處第四期重劃區道路及附屬設施維護改善及搶修工程,"<工程類>5131快速道路(不含高架快速道路),街道,馬路,鐵路及機場跑道",公開招標,最低標,4333000,3628000,1,京達營造有限公司,臺中市(非原住民地區),臺中市－北區,112/01/08－113/08/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20230103&fn=BDM-1-70198486.xml,data/raw/taichung/2023/tenders/20230103_3.87.10.2_111A-288.json
3.87.10.2|111A-329|20230103|BDM-1-70196756,2023,20230103,2022-12-29,3.87.10.2,臺中市養護工程處,111A-329,臺中市111年度公園廣場植栽移補植工程-第一次變更設計,<工程類>5139其他土木工程,限制性招標(未經公開評選或公開徵求),最低標,28101,28000,1,全勝園藝事業有限公司,臺中市(非原住民地區),"臺中市－中區,臺中市－東區,臺中市－南區,臺中市－西區,臺中市－北區,臺中市－北屯區,臺中市－西屯區,臺中市－南屯區",111/12/29－111/12/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20230103&fn=BDM-1-70196756.xml,data/raw/taichung/2023/tenders/20230103_3.87.10.2_111A-329.json
3.87.10.2|111A-331|20230103|BDM-1-70196708,2023,20230103,2022-12-23,3.87.10.2,臺中市養護工程處,111A-331,111年度公園水電及燈具設施改善工程-第一工區(南屯區含文心森林公園、南區、東區)-第三次後續擴充,<工程類>5139其他土木工程,限制性招標(未經公開評選或公開徵求),最低標,463418,463418,1,啟源技術工程有限公司,臺中市(非原住民地區),"臺中市－東區,臺中市－南區,臺中市－南屯區",111/12/23－111/12/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20230103&fn=BDM-1-70196708.xml,data/raw/taichung/2023/tenders/20230103_3.87.10.2_111A-331.json
3.87.10.2|111A-332|20230103|BDM-1-70196710,2023,20230103,2022-12-23,3.87.10.2,臺中市養護工程處,111A-332,111年度公園水電及燈具設施改善工程-第二工區(北屯區、中西區含臺中公園、北區)-第二次後續擴充,<工程類>5139其他土木工程,限制性招標(未經公開評選或公開徵求),最低標,1232263,1232263,1,柏鋒水電行,臺中市(非原住民地區),"臺中市－中區,臺中市－西區,臺中市－北區,臺中市－北屯區",111/12/23－111/12/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20230103&fn=BDM-1-70196710.xml,data/raw/taichung/2023/tenders/20230103_3.87.10.2_111A-332.json
