year,date,stage,unit_id,job_number,issue,raw_file
2022,20220507,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20220508,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20220514,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20220515,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20220521,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20220522,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20220528,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20220529,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20220603,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20220604,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20220611,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20220612,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20220614,normalize,3.87.5.42,1110525,缺少得標廠商,data/raw/taichung/2022/tenders/20220614_3.87.5.42_1110525.json
2022,20220618,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20220619,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20220702,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20220703,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20220709,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20220710,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20220716,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20220717,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20220723,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20220724,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20220730,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20220731,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20220806,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20220807,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20220813,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20220814,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20220820,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20220821,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20220827,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20220828,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20220903,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20220909,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20220911,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20220917,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20220918,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20220924,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20220925,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20221001,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20221002,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20221008,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20221009,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20221010,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20221015,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20221016,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20221022,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20221023,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20221029,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20221030,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20221105,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20221106,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20221112,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20221113,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20221119,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20221120,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20221122,normalize,3.87.25,11109070161,缺少得標廠商,data/raw/taichung/2022/tenders/20221122_3.87.25_11109070161.json
2022,20221126,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20221127,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20221203,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20221204,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20221210,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20221211,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20221217,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20221218,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20221224,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20221225,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2022,20221231,daily,,,Remote end closed connection without response,
